         1         1            -299.500             299.500             149.750             149.750             299.500             299.500             299.500            -299.500             299.500
         1         2             -70.429             528.571            -117.500             340.643              70.429             681.286             223.143             -70.429             528.571
         1         3            -102.813             102.812             543.125             -46.938             496.188             102.812             692.875            -496.188             -93.875
         1         4            -101.750             101.750             347.500             149.750             695.000             299.500             695.000              96.000             101.750
         1         5              11.774             514.871            -261.355             393.161            -107.677             722.387              99.839              11.774             546.839
         1         6               0.357             457.786              24.071             269.857             141.214             610.500             364.714            -141.214             387.000
         1         7              21.200             406.400              96.300             310.100             192.600             406.400             192.600              21.200             192.600
         1         8               3.857             454.286             -43.214             340.643             219.000             681.286             371.714              78.143             454.286
         1         9              92.923             463.231            -231.846             324.308             -92.923             648.615              92.462              92.923             463.231
         1        10             -84.750             135.750             498.500             -18.250             463.250             152.750             669.500            -463.250             -53.500
         1        11              44.175             383.425             142.250             287.125             215.575             383.425             238.550              -1.775             146.650
         1        12            -101.750             101.750             543.125             -45.875             499.375             103.875             695.000            -490.875             -93.875
         1        13             -98.917              98.917             543.833             -49.417             494.417              98.917             692.167            -494.417             -98.833
         1        14            -143.100            -187.700             368.175             -77.675             736.350              92.750             570.950             137.350            -187.700
         1        15             -43.250             218.750             215.875             222.875             548.750             445.750             607.250             125.250             218.750
         1        16              78.827             161.942             317.404             240.038             634.808             359.692             634.808             276.577              41.558
         1        17            -372.615             131.846             287.308              59.462             695.000             359.692             815.385            -144.769             131.846
         1        18               7.013             491.067            -348.953             400.779            -210.510             675.732               3.671               7.013             509.705
         1        19             115.340             390.592             -68.031             370.147             -11.016             453.115              51.508             115.340             213.126
         1        20              28.770             501.828            -257.402             396.192             -93.448             724.759             117.230              41.023             535.640
         1        21              51.739             390.989             142.250             249.304             208.011             466.630             359.576            -100.109             207.163
         1        22             -87.281             391.393             132.955             163.629             207.607             517.551             486.876            -319.146             275.461
         1        23              44.806             413.337              79.633             258.745             219.000             599.388             453.612             -85.653             331.439
         1        24               4.250             313.750             253.750             137.500             285.250             419.750             536.000            -285.250             169.000
         1        25              82.467             385.978              24.822             340.733              90.489             406.400             110.911              82.467             172.178
         1        26              67.150             360.450             142.250             310.100             284.500             406.400             284.500             113.100             146.650
         1        27              30.305             469.598            -154.573             372.659              63.098             706.341             249.220              80.927             489.085
         1        28             118.000             325.875             128.000             326.375             418.750             552.875             500.125             263.625             226.000
         1        29            -179.029             315.735              89.794             213.176             451.765             581.529             626.647             -10.529             315.735
         1        30             118.000             425.750            -171.625             326.375              19.250             652.750             200.500             163.750             425.750
         1        31             143.632             425.750            -218.618             322.103             -57.647             644.206             132.147             172.294             425.750
         1        32               7.429             304.214             269.643             131.143             294.786             403.857             542.357            -288.429             149.929
         1        33              -9.868             313.411             254.766             130.046             285.589             418.508             543.228            -303.208             166.741
         1        34            -110.250              42.250             549.500             -94.750             505.750              59.250             669.500            -488.750            -155.500
         1        35             191.385             -33.038             438.269             -75.808             283.288             -33.038             481.038            -204.115            -309.962
         1        36            -160.476            -309.334             550.626            -347.008             579.963            -167.895             518.821            -366.563            -483.097
         1        37            -125.050            -181.683             365.167             -68.650             730.333              98.767             564.933             155.400            -193.717
         1        38            -365.854             -49.805             307.183             -69.720             720.439             225.341             724.756             -90.707             -49.805
         1        39              46.304             397.858             103.932             245.264             235.311             580.081             472.919             -98.635             308.304
         1        40             117.077             272.192             189.154             303.038             495.308             499.192             553.808             285.577             165.308
         1        41              65.324              40.420             325.505             145.521             651.011             273.277             580.798             298.181             -82.665
         1        42             205.750             104.250             271.250             228.500             542.500             302.000             542.500             403.500             -50.750
         1        43            -388.739              48.466             292.375              -7.795             706.977             300.727             781.295            -136.477              48.466
         1        44            -305.896             217.146             193.563             121.958             585.208             464.417             739.375            -102.542             217.146
         1        45              36.836             411.654            -409.621             403.846            -328.096             510.940            -155.667              36.836             336.052
         1        46               9.222             490.680            -344.318             400.769            -203.951             678.231              10.281              10.651             510.168
         1        47             158.946             369.893            -106.117             389.741              22.654             540.050             140.099             211.659             260.043
         1        48              51.513             467.866            -179.893             369.845              -9.616             700.282             209.833              46.734             478.698
         1        49              80.078             372.771             142.250             247.280             272.786             545.575             487.102             -49.503             247.648
         1        50             -16.317             380.428             136.576             195.801             246.192             544.550             512.945            -203.804             272.875
         1        51              61.053             395.255             106.362             253.766             244.681             579.734             473.266             -68.096             297.372
         1        52              36.933             401.600              97.600             244.400             233.200             586.733             475.733            -104.200             313.133
         1        53             145.856             415.801            -186.548             315.432             -22.534             638.822             172.644             165.740             407.842
