         1         1               0.000               0.000               0.000               0.000               0.000               0.000               0.000               0.000               0.000
         1         2            -204.500               0.000            -204.500            -204.500            -204.500             204.500             204.500             204.500               0.000
         1         3               0.000             194.250               0.000               0.000               0.000               0.000             194.250            -194.250               0.000
         1         4            -377.333            -377.333             377.333             377.333             377.333            -377.333            -377.333            -377.333            -377.333
         1         5               0.000               0.000            -236.250               0.000               0.000             236.250             236.250               0.000             236.250
         1         6            -209.500            -209.500             209.500               0.000             209.500             209.500             209.500             209.500             209.500
         1         7            -258.100             107.200            -258.100            -258.100            -258.100             258.100             365.300             150.900               0.000
         1         8            -154.000               0.000            -255.000            -154.000            -154.000             255.000             255.000             154.000             101.000
         1         9            -325.250            -120.750             -83.750            -204.500             -83.750             325.250             325.250             325.250             120.750
         1        10             -84.000             194.250             -84.000             -84.000             -84.000              84.000             278.250            -110.250               0.000
         1        11             -88.750             127.687              88.750              88.750              88.750             -88.750             127.687            -305.188             -88.750
         1        12               0.000              68.250            -168.000               0.000               0.000             168.000             236.250             -68.250             168.000
         1        13             -20.333             168.833              20.333               0.000              20.333              20.333             209.500            -168.833              20.333
         1        14             -62.333             -62.333            -173.917              62.333              62.333             173.917             173.917             -62.333             173.917
         1        15            -380.500            -380.500             380.500             371.000             371.000            -361.500            -361.500            -361.500            -361.500
         1        16            -377.333            -377.333             377.333             308.667             377.333            -240.000            -240.000            -240.000            -240.000
         1        17             -37.500               0.000            -255.000             -37.500             -37.500             255.000             255.000              37.500             217.500
         1        18             -62.333             -62.333            -173.917               0.000              62.333             298.583             298.583              62.333             298.583
         1        19               0.000               0.000            -246.000             -39.000             -39.000             207.000             207.000               0.000             246.000
         1        20            -236.500            -209.500             182.500             -27.000             182.500             236.500             236.500             236.500             209.500
         1        21            -229.750            -229.750             229.750              13.500             229.750             202.750             202.750             202.750             202.750
         1        22            -209.500            -209.500             172.500               0.000             209.500             246.500             246.500             209.500             246.500
         1        23            -260.625            -260.625             260.625               0.000             158.375             260.625             260.625             260.625             260.625
         1        24            -154.000              29.125            -284.125            -154.000            -154.000             284.125             313.250             124.875             130.125
         1        25            -352.050              13.250            -164.150            -258.100            -164.150             352.050             459.250             244.850              93.950
         1        26            -156.542              49.167            -301.625            -301.625            -301.625             156.542             205.708             107.375             145.083
         1        27            -154.000             -38.833            -255.000            -115.167             -76.333             332.667             332.667             154.000             217.500
         1        28            -111.636               0.000            -297.364            -132.818            -132.818             276.182             276.182             111.636             185.727
         1        29            -322.750            -123.250             -86.250            -199.500             -76.250             332.750             332.750             322.750             133.250
         1        30            -280.875            -253.875             226.875             -27.000             138.125             280.875             280.875             280.875             253.875
         1        31            -114.500             168.833             -73.833             -94.167             -73.833             114.500             303.667             -74.667              20.333
