f1,f2,f3,f4,f5,f6,f7,f8,f9
847.025,526.168,297.814,-78.849,447.965,508.909,0,0,469.764
874.073,149.455,99.636,-16.927,782.982,567.127,0,0,774.436
936.056,428.571,230.492,-7.345,674.827,469.472,0,0,622.731
750.997,1078.239,654.484,-12.808,189.454,160.457,-111.426,295.522,314.901
722.218,578.619,378.37,160.319,-182.962,22.643,0,0,286.499
772.573,680.299,397.678,156.739,-167.934,11.195,0,95.704,338.965
1019.625,1023.085,670.043,-17.692,222.065,37.545,78.839,0,269.443
1064.607,1126.077,674.984,-10.616,212.619,25.576,72.24,124.209,338.127
971.992,853.229,528.611,-62.54,346.609,279.439,59.204,0,383.068
595.141,865.755,570.42,-58.898,241.076,278.855,-124.142,254.196,313.311
636.875,910.458,547.167,-125.993,-3.062,333.94,-67.081,217.221,209.232
695.722,1021.789,737.596,-43.293,72.988,50.158,-106.746,414.29,367.265
240.242,322.545,362.838,-194.992,160.425,388.842,366.469,-122.156,0
467.701,573.992,469.341,-77.55,123.835,167.706,378.134,-126.045,0
422.062,504.905,603.05,-138.307,0.62,123.477,306.464,-102.155,0
262.075,361.58,376.905,-193.87,153.606,382.197,355.425,-99.759,9.358
532.026,744.754,518.085,-180.96,-14.873,349.14,178.684,9.856,34.708
486.441,669.118,498.495,-142.993,-19.312,190.923,344.577,-57.006,28.927
503.211,690.526,478.129,-74.761,103.626,130.448,372.932,45.248,84.779
530.977,752.825,612.157,-153.676,23.688,200.978,235.757,48.947,63.766
282.195,75.636,116.494,-184.616,286.107,588.332,335.749,-111.916,229.288
735.665,887.116,516.86,-159.932,-31.78,405.298,60.812,58.999,146.614
407.041,110.812,73.269,-169.392,305.271,655.225,264.797,-88.266,332.864
666.672,976.612,762.752,-63.794,29.773,-10.147,-79.876,433.008,366.457
672.49,968.876,700.669,-38.237,109.61,73.073,-115.137,419.445,398.14
821.123,1046.497,756.203,-39.146,0,0,-74.323,460.593,455.363
701.165,1027.777,730.131,-38.453,83.85,55.9,-108.188,408.776,366.669
695.684,925.008,735.267,-71.545,1.755,1.17,59.808,354.69,337.003
831.953,888.904,751.361,-67.101,0,0,148.86,188.815,316.629
1062.192,862.202,611.05,-18.124,235.943,157.295,75.579,239.506,619.74
657.512,799.31,518.85,-34.811,120.886,80.591,328.458,105.722,190.42
937.498,1068.275,831.798,-67.592,0,-50.173,4.893,356.439,426.041
1013.86,1075.173,848.47,-65.186,0,-55.532,27.766,301.019,430.405
1076.752,988.084,742.93,-42.104,127.907,38.593,23.339,299.784,567.921
939.409,1029.446,824.685,-76.255,0,-112.012,56.006,325.455,408.778
930.139,1092.488,775.989,-35.301,0,0,-49.353,427.159,477.952
1148.516,1119.893,806.94,-18.383,0,0,0,288.847,506.581
733.489,880.332,520.988,-181.885,-70.211,402.639,17.791,81.191,154.247
649.289,507.614,326.554,-194.277,152.783,525.301,47.313,0,304.952
587.149,847.889,521.48,-133.186,-101.399,287.563,-70.376,327.53,269.329
838.204,916.395,529.224,-130.404,65.745,391.574,0,67.786,220.314
461.559,648.239,373.359,-221.044,-77.51,537.777,0,14.318,7.159
421.045,591.174,340.257,-226.949,-62.006,563.859,0,0,0
423.543,550.911,438.871,-131.856,-67.43,134.86,433.036,-120.302,12.022
341.604,420.188,377.74,-134.448,-66.916,133.832,491.928,-163.976,0
393.052,479.813,406.306,-110.315,-51.967,103.935,479.111,-159.704,0
396.602,478.098,502.009,-130.675,-52.074,104.147,402.508,-134.169,0
654.018,503.377,289.216,-39.517,-35.708,71.416,506.481,-168.827,257.407
677.439,517.36,288.579,-33.987,-33.987,67.974,503.111,-165.994,272.757
799.812,810.008,442.697,-13.985,-13.985,27.971,394.837,-29.043,255.039
1048.879,964.159,642.859,0,0,0,198.63,17.743,376.831
806.839,839.313,455.784,-7.049,25.306,35.668,376.34,8.648,262.466
822.192,832.248,452.747,-7.948,-7.948,-5.091,384.547,2.483,279.901
240.38,293.252,326.786,-163.045,27.562,239.487,481.011,-160.337,0
279.576,381.578,374.366,-180.762,97.368,319.794,390.383,-96.455,16.836
656.618,475.08,266.072,-23.649,-40.439,64.088,501.275,-167.092,280.27
673.775,501.941,280.105,-34.079,-34.079,63.692,508.377,-168.715,279.269
517.097,197.27,108.121,-30.856,133.146,171.046,582.739,-194.246,338.774
551.238,80.806,80.728,-26.502,173.24,186.166,564.471,-188.157,457.319
655.767,13.228,0,-33.171,-33.171,-194.187,639.247,-169.661,642.539
715.237,47.818,31.879,-37.557,-37.557,-182.792,595.087,-155.378,683.358
644.247,14.416,0,-34.611,-10.676,-158.907,632.816,-170.257,629.831
