stock,harvest_value,npv,decvars
720.4941013476035,-159813.25571755203,-84298.4582537016,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_below_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2736.552509750801,-243389.87732467463,-86070.15830349116,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2050']"
1148.2714084727206,-164936.50600342464,-86661.84765851025,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_below_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_clearcut_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
449.10138212568256,-148694.2894610972,-83783.05980976552,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_below_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_above_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2022.844229051796,-116747.85686824878,-96003.74698353132,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_below_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
1048.0108182559668,-44594.97173601193,-97452.0444762933,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_below_2040 + clearcut_2050', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-414.1408016234835,-110081.7715160865,-82478.35228449738,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_below_2050', 'x_2_231.0_above_2040', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_even_2040 + clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2877.678705818821,-152806.40636604378,-96426.25215168472,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_donothing', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
160.60283235276563,-135841.0219053121,-83775.26729441789,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_below_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
469.6720773293832,-136791.69162021705,-85420.8651052623,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_donothing', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
1065.7387086798688,-4693.96998600994,-101179.92681082588,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_even_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-1568.8499967283956,-55452.11420351469,-80248.64052148393,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
1873.6780361978435,-66986.7628140376,-99177.61300192992,"['x_2_208.0_donothing', 'x_2_209.0_donothing', 'x_2_210.0_below_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2050']"
-701.1307876816506,-60291.262262064665,-86264.85337360228,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2040', 'x_2_210.0_even_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
42.22578458938571,-100051.05243655224,-87177.06322442627,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_above_2050', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
376.9263282190586,-87636.32698276326,-90269.49994787156,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2050', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_even_2050', 'x_2_286.0_clearcut_2040']"
2464.080807462906,-98260.57949410242,-99277.21886541716,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_even_2050', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-217.3408855554512,-14159.07828055533,-93825.69121504355,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2040', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
2714.07064019617,-218150.2081667353,-89337.26313480249,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_donothing', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
-950.826614106056,-36546.54767388203,-87414.58298634403,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_above_2040 + above_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_above_2040 + clearcut_2050']"
-53.17132384467928,-126763.91890333412,-83294.32976475176,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2050']"
-790.2630982461661,-83017.07087853327,-83342.74049074028,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_even_2050', 'x_2_253.0_below_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
733.6973530776021,-123275.5115188919,-88485.028193714,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040']"
2955.1675140560283,-176479.45441489483,-94250.06487711618,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2040', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_below_2040 + clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2531.991310574043,-116747.85686824878,-98590.93001936852,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_above_2050', 'x_2_253.0_below_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2629.9301926759185,-239731.54987217227,-86126.92671702204,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2040', 'x_2_210.0_donothing', 'x_2_231.0_above_2050', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_even_2040 + clearcut_2050', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2969.1887860518045,-244003.03504056312,-86670.41810695293,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2050']"
385.2722615120737,-9469.48066750733,-97049.215666043,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_below_2040 + clearcut_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
2152.7880605118867,-47975.68273614719,-102168.25734454366,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2040', 'x_2_249.0_above_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
488.5954512513284,-149672.3694799991,-83720.34650105302,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_above_2040', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_above_2040', 'x_2_253.0_above_2040', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
-1184.3362255490451,-74699.78522319376,-81067.63571814407,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_donothing', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
1730.6920653157167,-191938.9352569888,-87036.4168351038,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_donothing']"
1554.6540532106378,-196572.8261527632,-85165.70844285432,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
1665.818230942154,-80906.24383566013,-97818.54494193872,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
1945.4322651825296,-38887.09327163056,-101993.7935010261,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_above_2040', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-86.6020442467067,-125300.92193573072,-83263.18133281101,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_even_2050', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_above_2040 + above_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
916.6931769793696,-169034.7643008472,-84542.268876489,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
2969.90963310047,-229201.7813819692,-88551.92936508058,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
2632.545495887257,-134605.14619023775,-97471.49883414787,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_below_2040 + clearcut_2050', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
1307.619931681586,-185907.2334751144,-85318.29969047738,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
-1632.5849589630438,-14022.243803039972,-84409.25047299208,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
2955.1675140560283,-207106.6977602349,-91110.18037822071,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_above_2040', 'x_2_251.0_donothing', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2040']"
30.827537155691715,-118760.99482674764,-84891.71457907594,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_even_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2040 + clearcut_2050']"
-417.3479483181498,-49943.80989174577,-89540.56878250767,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_even_2040 + clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2355.4971098231376,-228112.3212349884,-85569.56113925211,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_donothing', 'x_2_231.0_above_2040', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-2310.289111083417,-19508.67222748079,-78539.78495788445,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2050']"
1632.828465079151,-200030.14908141203,-85266.26805206927,"['x_2_208.0_donothing', 'x_2_209.0_donothing', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_donothing', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2050']"
-1781.8811601644643,-34719.50832932387,-81100.34946476166,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2050']"
1935.570616062844,-212039.4494070433,-85794.8523655593,"['x_2_208.0_donothing', 'x_2_209.0_donothing', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_above_2040', 'x_2_251.0_donothing', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
-964.3152832878076,-85321.95944452974,-81637.78306076408,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
-573.6774236114665,-103386.232553645,-82351.9490633224,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_even_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2050']"
604.9724085183489,-86548.06800689369,-91692.71422203076,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2050']"
2886.211278708168,-151253.48463561008,-96505.34323949648,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2663.7609834543728,-191588.04251071744,-92103.7168464344,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_below_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_below_2040 + clearcut_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2153.508907560552,-47142.81634915923,-102210.74391885108,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_below_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_above_2040', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
218.80758281464608,-137903.01867646375,-83280.85071666003,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2040', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2040', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_above_2040 + above_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
1075.363240591642,-176197.35303394313,-84748.46639819536,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_donothing', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
-698.4448771187265,-34911.47714121305,-89114.56907036269,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_donothing', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
2153.508907560552,-47142.81634915923,-102210.74391885108,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_above_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
793.9211203986955,-154313.6270258752,-85568.41069716409,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2040', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
1700.7809651060031,-168032.9166209763,-89667.40637831752,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-902.8394260203148,-56813.1468330814,-85086.66990228578,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
